Title,Creators,DOI,Publisher,Year Published
alan-turing-institute/jbc-turing-rss-testdebiasing: v1.0.0,"Lehmann, Brieuc, Jersakova, Radka",10.5281/zenodo.5784718,Zenodo,2021
"Living with Machines Delivery Plan version 1, 2019","Ahnert, Ruth, Beavan, David, Colavizza, Giovanni, Farquhar, Adam, Griffin, Emma, Hetherington, James, Lawrence, Jon, Maricevic, Maja, McGillivray, Barbara, Mulji, Amit, Piza, Andre, Ridge, Mia, Wilson, Alan",10.23636/5619-jd50,British Library,2021
The Turing Way: A sustainable and inclusive solution to sharing best practices,"Plomp, Esther",10.5281/zenodo.5718178,Zenodo,2021
The Turing Way: A sustainable and inclusive solution to sharing best practices,"Plomp, Esther",10.5281/zenodo.5718179,Zenodo,2021
Essays on Probabilistic Machine Learning for Economics,"Kuhlen, Nikolas",10.17863/cam.78661,Apollo - University of Cambridge Repository,2021
"Digital phenotyping through multimodal, unobtrusive sensing","Perez Pozuelo, Ignacio",10.17863/cam.68489,Apollo - University of Cambridge Repository,2021
"Uncertainty in Neural Networks; Bayesian Ensembles, Priors &amp; Prediction Intervals","Pearce, Tim",10.17863/cam.62024,Apollo - University of Cambridge Repository,2020
"Research data supporting the publication: Alexakis H, Lau FD-H, DeJong MJ (2020) ""Fibre Optic Sensing of Ageing Railway Infrastructure enhanced with Statistical Shape Analysis"", Journal of Civil Structural Health Monitoring. DOI: 10.1007/s13349-020-00437-w","Alexakis, Haris, Lau, F Din-Houn, DeJong, Matthew",10.17863/cam.57383,Apollo - University of Cambridge Repository,2020
"Research data supporting ""Deep learning as optimal control problems""","Schoenlieb, Carola-Bibiane, Benning, Martin, Ehrhardt, Matthias, Owren, Brynjulf, Celledoni, Elena",10.17863/cam.43231,Apollo - University of Cambridge Repository,2019
Structural health monitoring of a masonry viaduct with Fibre Bragg Grating sensors,"Alexakis, H, Franza, A, Acikgoz, S, DeJong, M",10.17863/cam.38693,Apollo - University of Cambridge Repository,2019
AutSPACEs Project Managemnt,"Batchelor, Sophia",10.5281/zenodo.5742751,Zenodo,2021
AutSPACEs Project Managemnt,"Batchelor, Sophia",10.5281/zenodo.5742752,Zenodo,2021
A Inteligência Artificial e a Tomada de Decisão: um Caminho a Percorrer,"Seco, Carlos, Espada, João",10.5281/zenodo.5557121,Zenodo,2021
A Inteligência Artificial e a Tomada de Decisão: um Caminho a Percorrer,"Seco, Carlos, Espada, João",10.5281/zenodo.5557122,Zenodo,2021
Data Study Group Final Report: Agile Datum,Data Study Group Team,10.5281/zenodo.5729593,Zenodo,2021
Data Study Group Final Report: Agile Datum,Data Study Group Team,10.5281/zenodo.5729594,Zenodo,2021
Data Study Group Final Report: STC,Data Study Group Team,10.5281/zenodo.5729535,Zenodo,2021
Data Study Group Final Report: STC,Data Study Group Team,10.5281/zenodo.5729536,Zenodo,2021
Data Study Group Final Report: Department for Work and Pensions,Data Study Group Team,10.5281/zenodo.5729465,Zenodo,2021
Data Study Group Final Report: Department for Work and Pensions,Data Study Group Team,10.5281/zenodo.5729466,Zenodo,2021
Data Study Group Final Report: Odin Vision,Data Study Group Team,10.5281/zenodo.5729339,Zenodo,2021
Data Study Group Final Report: Odin Vision,Data Study Group Team,10.5281/zenodo.5729340,Zenodo,2021
Data Study Group Final Report: CatsAi,Data Study Group Team,10.5281/zenodo.5562659,Zenodo,2021
Data Study Group Final Report: CatsAi,Data Study Group Team,10.5281/zenodo.5562660,Zenodo,2021
Contextualising Research Projects and Collaboration,"Sharan, Malvika, Aitkenhead, Georgia",10.5281/zenodo.5724332,Zenodo,2021
Contextualising Research Projects and Collaboration,"Sharan, Malvika, Aitkenhead, Georgia",10.5281/zenodo.5724333,Zenodo,2021
"Participatory, open, citizen science: a combined method","Aitkenhead, Georgia",10.5281/zenodo.5615380,Zenodo,2021
"Participatory, open, citizen science: a combined method","Aitkenhead, Georgia",10.5281/zenodo.5615381,Zenodo,2021
"The Alan Turing Institute: Highlighting Projects, Teams &amp; Resources for Reproducible and Ethical research","Sharan, Malvika",10.5281/zenodo.5603196,Zenodo,2021
"The Alan Turing Institute: Highlighting Projects, Teams &amp; Resources for Reproducible and Ethical research","Sharan, Malvika",10.5281/zenodo.5603209,Zenodo,2021
"The Alan Turing Institute: Highlighting Projects, Teams &amp; Resources for Reproducible and Ethical research","Sharan, Malvika",10.5281/zenodo.5603197,Zenodo,2021
Enhancing the spatial resolution of hyperpolarized carbon‐13 MRI of human brain metabolism using structure guidance,"Ehrhardt, Matthias J., Gallagher, Ferdia A., McLean, Mary A., Schönlieb, Carola‐Bibiane",10.17863/cam.77251,Apollo - University of Cambridge Repository,2021
"Optimising for equity: Sensor coverage, networks and the responsive city","Roberts, Jack, Franklin, Rachel S., Robinson, Caitlin",10.5281/zenodo.5552877,Zenodo,2021
DWUG LA: Diachronic Word Usage Graphs for Latin,"McGillivray, Barbara, Schlechtweg, Dominik, Dubossarsky, Haim, Tahmasebi, Nina, Hengchen, Simon",10.5281/zenodo.5255228,Zenodo,2021
Extending the impact of the Tools Practices and Systems Research Programme through Open Research,"Sharan, Malvika",10.5281/zenodo.5541485,Zenodo,2021
Extending the impact of the Tools Practices and Systems Research Programme through Open Research,"Sharan, Malvika",10.5281/zenodo.5541486,Zenodo,2021
"The Turing Way Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.5497456,Zenodo,2021
"The Turing Way Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.5497457,Zenodo,2021
What is Open Research - Lunch &amp; Learn Presentation,"Bennett, Arielle",10.5281/zenodo.5503762,Zenodo,2021
What is Open Research - Lunch &amp; Learn Presentation,"Bennett, Arielle",10.5281/zenodo.5503772,Zenodo,2021
What is Open Research - Lunch &amp; Learn Presentation,"Bennett, Arielle",10.5281/zenodo.5503763,Zenodo,2021
"Forecasts, neural networks, and results from the paper: 'Seasonal Arctic sea ice forecasting with probabilistic deep learning'","Andersson, Tom R., Hosking, J. Scott",10.5285/71820e7d-c628-4e32-969f-464b7efb187c,NERC EDS UK Polar Data Centre,2021
Equivariant neural networks for inverse problems,"Celledoni, Elena, Ehrhardt, Matthias J, Etmann, Christian, Owren, Brynjulf, Schönlieb, Carola-Bibiane, Sherry, Ferdia",10.17863/cam.73441,Apollo - University of Cambridge Repository,2021
Equivariant neural networks for inverse problems,"Celledoni, Elena, Ehrhardt, Matthias J, Etmann, Christian, Owren, Brynjulf, Schönlieb, Carola-Bibiane, Sherry, Ferdia",10.17863/cam.73442,Apollo - University of Cambridge Repository,2021
Reinforcement Learning Study Group Report – February 2021,Data Study Group Team,10.5281/zenodo.5121455,Zenodo,2021
Reinforcement Learning Study Group Report – February 2021,Data Study Group Team,10.5281/zenodo.5121558,Zenodo,2021
Reinforcement Learning Study Group Report – February 2021,Data Study Group Team,10.5281/zenodo.5121456,Zenodo,2021
"The Turing Way Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.5083746,Zenodo,2021
"The Turing Way Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.5083747,Zenodo,2021
Remote or Distributed Collaboration for research communities - The Turing Way Guide for Collaboration,"Sharan, Malvika",10.5281/zenodo.4955464,Zenodo,2021
Remote or Distributed Collaboration for research communities - The Turing Way Guide for Collaboration,"Sharan, Malvika",10.5281/zenodo.4955465,Zenodo,2021
"Continuous Integration for Ethical, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.5041132,Zenodo,2021
"Continuous Integration for Ethical, Collaborative Data Science","Whitaker, Kirstie",10.5281/zenodo.5041133,Zenodo,2021
LIBER 2021 Session #3: Working with Software &amp; Data,"Schmidt, Birgit, McGillivray, Barbara, Larrousse, Nicolas, Broeder, Daan, Wilson, Katie, Chue Hong, Neil Philippe",10.5281/zenodo.5036310,Zenodo,2021
LIBER 2021 Session #3: Working with Software &amp; Data,"Schmidt, Birgit, McGillivray, Barbara, Larrousse, Nicolas, Broeder, Daan, Wilson, Katie, Chue Hong, Neil Philippe",10.5281/zenodo.5036311,Zenodo,2021
"alan-turing-institute/ancient-greek-semantic-space: Code for ""Vector space models of Ancient Greek word meaning, and a case study on Homer""","McGillivray, Barbara, Rodda, Martina Astrid",10.5281/zenodo.3552762,Zenodo,2019
"alan-turing-institute/ancient-greek-semantic-space: Code for ""Vector space models of Ancient Greek word meaning, and a case study on Homer""","McGillivray, Barbara, Rodda, Martina Astrid",10.5281/zenodo.3552763,Zenodo,2019
"The Turing Way: Building a Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.4969379,Zenodo,2021
"The Turing Way: Building a Guide to Reproducible, Ethical and Collaborative Research","Sharan, Malvika",10.5281/zenodo.4969380,Zenodo,2021
"Data Study Group Final Report: The National Archives, UK",Data Study Group Team,10.5281/zenodo.4981183,Zenodo,2021
"Data Study Group Final Report: The National Archives, UK",Data Study Group Team,10.5281/zenodo.4981184,Zenodo,2021
"Empowering researchers in reproducible, ethical, inclusive and collaborative science","Whitaker, Kirstie",10.5281/zenodo.4944374,Zenodo,2021
"Empowering researchers in reproducible, ethical, inclusive and collaborative science","Whitaker, Kirstie",10.5281/zenodo.4944375,Zenodo,2021
"Data Science, Meaning, and Diversity - Speaking at CorrelAidX Stuttgart","Kherroubi Garcia, Ismael",10.5281/zenodo.4903191,Zenodo,2021
"Data Science, Meaning, and Diversity - Speaking at CorrelAidX Stuttgart","Kherroubi Garcia, Ismael",10.5281/zenodo.4903192,Zenodo,2021
Building a collaborative guide to ethical data science,"Carter, Laura, Sharan, Malvika",10.5281/zenodo.4740657,Zenodo,2021
Building a collaborative guide to ethical data science,"Carter, Laura, Sharan, Malvika",10.5281/zenodo.4742232,Zenodo,2021
"The Turing Way: Reproducibility, open science and collaboration in research","Sharan, Malvika, Whitaker, Kirstie",10.5281/zenodo.4609986,Zenodo,2021
"The Turing Way: Reproducibility, open science and collaboration in research","Sharan, Malvika, Whitaker, Kirstie",10.5281/zenodo.4623778,Zenodo,2021
Variational regularisation for inverse problems with imperfect forward operators and general noise models,"Bungert, Leon, Martin.Burger@Fau.De, Burger, Martin, Korolev, Yury, Schönlieb, Carola-Bibiane",10.17863/cam.61335,Apollo - University of Cambridge Repository,2020
Variational regularisation for inverse problems with imperfect forward operators and general noise models,"Bungert, Leon, Martin.Burger@Fau.De, Burger, Martin, Korolev, Yury, Schönlieb, Carola-Bibiane",10.17863/cam.61343,Apollo - University of Cambridge Repository,2020
Assessing robustness of carotid artery CT angiography radiomics in the identification of culprit lesions in cerebrovascular events,"Le, Elizabeth P. V., Rundo, Leonardo, Tarkin, Jason M., Evans, Nicholas R., Chowdhury, Mohammed M., Coughlin, Patrick A., Pavey, Holly, Wall, Chris, Zaccagna, Fulvio, Gallagher, Ferdia A., Huang, Yuan, Sriranjan, Rouchelle, Le, Anthony, Weir-McCall, Jonathan R., Roberts, Michael, Gilbert, Fiona J., Warburton, Elizabeth A., Schönlieb, Carola-Bibiane, Sala, Evis, Rudd, James H. F.",10.17863/cam.64570,Apollo - University of Cambridge Repository,2021
Investing in the Open Leaders of Tomorrow,"Whitaker, Kirstie",10.17863/cam.17092,Apollo - University of Cambridge Repository,2017
Ten arguments against open science that you can win.,"Sharan, Malvika",10.5281/zenodo.4572984,Zenodo,2021
Ten arguments against open science that you can win.,"Sharan, Malvika",10.5281/zenodo.4572985,Zenodo,2021
Ethics review of machine learning in children's social care,"Leslie, David, Holmes, Lisa, Hitrova, Christina, Ott, Ellie",10.5281/zenodo.3676568,Zenodo,2020
Ethics review of machine learning in children's social care,"Leslie, David, Holmes, Lisa, Hitrova, Christina, Ott, Ellie",10.5281/zenodo.3676569,Zenodo,2020
City-scale eco-routing and pavement eco-maintenance scheduling for CO2 mitigation,"Zhao, Bingyu",10.17863/cam.41466,Apollo - University of Cambridge Repository,2019
Structural and functional brain plasticity for statistical learning,"Karlaftis, Vasileios Misak",10.17863/cam.26159,Apollo - University of Cambridge Repository,2018
Designing The Turing Way Guide to Project Design,"Sharan, Malvika, Karoune, Emma, Almarzouq, Batool",10.5281/zenodo.4650220,Zenodo,2021
Designing The Turing Way Guide to Project Design,"Sharan, Malvika, Karoune, Emma, Almarzouq, Batool",10.5281/zenodo.4650221,Zenodo,2021
Estimating mutual information,"Houghton, Conor",10.5281/zenodo.4678807,Zenodo,2021
Estimating mutual information,"Houghton, Conor",10.5281/zenodo.4678808,Zenodo,2021
Numerical issues in maximum likelihood parameter estimation for Gaussian process interpolation,"Basak, Subhasish, Petit, Sébastien, Bect, Julien, Vazquez, Emmanuel",10.5281/zenodo.4653845,Zenodo,2021
Numerical issues in maximum likelihood parameter estimation for Gaussian process interpolation,"Basak, Subhasish, Petit, Sébastien, Bect, Julien, Vazquez, Emmanuel",10.5281/zenodo.4653846,Zenodo,2021
"Artificial intelligence, human rights, democracy, and the rule of law: a primer","Leslie, David, Burr, Christopher, Aitken, Mhairi, Cowls, Josh, Briggs, Morgan, Lord Tim Clement Jones",10.5281/zenodo.4639742,Zenodo,2021
"Artificial intelligence, human rights, democracy, and the rule of law: a primer","Leslie, David, Burr, Christopher, Aitken, Mhairi, Cowls, Josh, Briggs, Morgan, Lord Tim Clement Jones",10.5281/zenodo.4639743,Zenodo,2021
The Turing Way: Reproducible Research and Beyond,"Gibson, Sarah",10.5281/zenodo.4625923,Zenodo,2021
Assessing Contributions to Research reproducibility and Open Science,"Sharan, Malvika",10.5281/zenodo.4633184,Zenodo,2021
The Turing Way: Reproducible Research and Beyond,"Gibson, Sarah",10.5281/zenodo.4625924,Zenodo,2021
Assessing Contributions to Research reproducibility and Open Science,"Sharan, Malvika",10.5281/zenodo.4633185,Zenodo,2021
Explaining decisions made with AI: A workbook (Use case 2: Machine learning for children's social care),"Leslie, David, Briggs, Morgan",10.5281/zenodo.4624732,Zenodo,2021
Explaining decisions made with AI: A workbook (Use case 2: Machine learning for children's social care),"Leslie, David, Briggs, Morgan",10.5281/zenodo.4624733,Zenodo,2021
Explaining decisions made with AI: A workbook (Use case 1: AI-assisted recruitment tool),"Leslie, David, Briggs, Morgan",10.5281/zenodo.4624710,Zenodo,2021
Explaining decisions made with AI: A workbook (Use case 1: AI-assisted recruitment tool),"Leslie, David, Briggs, Morgan",10.5281/zenodo.4624711,Zenodo,2021
"Turing Way: Reproducibility, open science and collaboration in research","Sharan, Malvika, Whitaker, Kirstie",10.5281/zenodo.4609987,Zenodo,2021
Artificially Intelligent,"Rogers, Jon, Prescott, Andrew, Papadimitriou, Irini",10.25398/rd.northumbria.13547936.v1,Northumbria University,2021
Artificially Intelligent,"Rogers, Jon, Prescott, Andrew, Papadimitriou, Irini",10.25398/rd.northumbria.13547936,Northumbria University,2021
Hacking's Human Kinds and the Ethics of Participatory Science,"Garcia, Ismael Kherroubi, Aitkenhead, Georgia, Fantoni, Susanna",10.5281/zenodo.4603090,Zenodo,2021
Hacking's Human Kinds and the Ethics of Participatory Science,"Garcia, Ismael Kherroubi, Aitkenhead, Georgia, Fantoni, Susanna",10.5281/zenodo.4603091,Zenodo,2021
Building a Culture of Collaboration in Open Source Communities with The Turing Way,"Sharan, Malvika",10.5281/zenodo.4536335,Zenodo,2021
Building a Culture of Collaboration in Open Source Communities with The Turing Way,"Sharan, Malvika",10.5281/zenodo.4537702,Zenodo,2021
"Research and Software Engineering at the Netherlands eScience Center &amp; Research Software Best Practices, building expertise and knowledge sharing","Martinez-Ortiz, Carlos, Kuzak, Mateusz",10.5281/zenodo.4560055,Zenodo,2021
"Research and Software Engineering at the Netherlands eScience Center &amp; Research Software Best Practices, building expertise and knowledge sharing","Martinez-Ortiz, Carlos, Kuzak, Mateusz",10.5281/zenodo.4560056,Zenodo,2021
TTI-Explorer Simulation Software,"Paleyes, Andrei, He, Bobby, Elesedy, Bryn, Hutchinson, Michael, Sheheryar Zaidi, Teh, Yee Whye",10.5281/zenodo.4560213,Zenodo,2020
TTI-Explorer Simulation Software,"Paleyes, Andrei, He, Bobby, Elesedy, Bryn, Hutchinson, Michael, Sheheryar Zaidi, Teh, Yee Whye",10.5281/zenodo.4560214,Zenodo,2020
